LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10931;St.Gallen Stadt St.Jakob-Str.5;01.01.2019;Dienstag;1;145;174;145;108;92;68;61;40;30;62;122;124;143;164;168;184;214;169;144;129;128;87;55;52
1;10931;St.Gallen Stadt St.Jakob-Str.5;01.01.2019;Dienstag;2;6;3;3;5;3;0;0;0;0;4;10;4;7;7;3;7;6;5;6;5;1;1;1;2
2;10931;St.Gallen Stadt St.Jakob-Str.5;01.01.2019;Dienstag;3;153;213;134;103;81;61;69;40;50;44;82;114;137;174;223;240;251;225;175;177;145;113;79;75
3;10931;St.Gallen Stadt St.Jakob-Str.5;02.01.2019;Mittwoch;1;51;22;19;24;29;40;83;100;150;193;240;248;214;297;388;299;273;307;207;181;96;89;110;54
4;10931;St.Gallen Stadt St.Jakob-Str.5;02.01.2019;Mittwoch;2;1;1;0;0;0;0;3;1;8;7;9;18;9;12;16;15;7;13;11;10;6;2;0;0
5;10931;St.Gallen Stadt St.Jakob-Str.5;02.01.2019;Mittwoch;3;48;22;15;13;8;40;79;120;117;159;253;258;241;301;366;366;355;358;265;198;135;122;149;92
6;10931;St.Gallen Stadt St.Jakob-Str.5;03.01.2019;Donnerstag;1;33;22;29;31;39;57;126;208;255;263;288;292;248;349;362;347;305;331;276;213;144;118;100;69
7;10931;St.Gallen Stadt St.Jakob-Str.5;03.01.2019;Donnerstag;2;4;0;2;1;0;3;5;2;9;9;11;12;10;12;10;12;14;10;18;8;7;4;2;2
8;10931;St.Gallen Stadt St.Jakob-Str.5;03.01.2019;Donnerstag;3;58;29;13;24;27;61;132;197;199;234;323;322;268;304;375;384;405;401;330;251;222;188;125;104
9;10931;St.Gallen Stadt St.Jakob-Str.5;04.01.2019;Freitag;1;39;24;29;21;48;68;129;220;235;262;279;310;273;370;380;357;354;314;288;223;152;173;137;145
