LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10901;St.Gallen Stadt Geltenwilenstr;01.01.2019;Dienstag;1;126;185;119;77;57;44;64;48;93;80;139;168;200;311;349;338;323;274;182;151;116;80;51;35
1;10901;St.Gallen Stadt Geltenwilenstr;01.01.2019;Dienstag;2;18;38;25;15;6;3;5;12;7;6;20;26;56;57;65;80;70;39;41;25;20;25;15;3
2;10901;St.Gallen Stadt Geltenwilenstr;01.01.2019;Dienstag;3;92;162;100;71;41;44;37;37;39;87;196;251;253;291;258;233;247;264;194;171;151;110;80;59
3;10901;St.Gallen Stadt Geltenwilenstr;01.01.2019;Dienstag;4;2;7;7;5;4;6;3;11;3;2;2;0;0;1;4;3;1;3;0;1;1;1;0;1
4;10901;St.Gallen Stadt Geltenwilenstr;01.01.2019;Dienstag;5;9;12;15;18;8;16;7;12;6;2;3;2;4;4;4;5;5;5;4;3;2;0;3;5
5;10901;St.Gallen Stadt Geltenwilenstr;01.01.2019;Dienstag;6;8;21;24;22;11;20;7;20;3;3;3;4;5;5;7;8;3;4;5;4;3;1;5;1
6;10901;St.Gallen Stadt Geltenwilenstr;01.01.2019;Dienstag;7;15;16;24;8;9;16;10;7;3;4;7;10;10;8;9;7;15;7;12;10;6;3;2;3
7;10901;St.Gallen Stadt Geltenwilenstr;01.01.2019;Dienstag;8;28;30;10;9;4;4;5;8;5;5;7;12;27;23;20;24;25;17;19;16;9;8;6;2
8;10901;St.Gallen Stadt Geltenwilenstr;02.01.2019;Mittwoch;1;34;8;13;18;19;47;134;191;200;229;309;318;291;361;345;327;325;351;228;139;104;106;69;40
9;10901;St.Gallen Stadt Geltenwilenstr;02.01.2019;Mittwoch;2;1;1;0;1;2;5;18;25;27;57;50;68;44;66;75;73;67;66;40;36;20;18;13;10
10;10901;St.Gallen Stadt Geltenwilenstr;02.01.2019;Mittwoch;3;29;15;17;10;15;22;80;151;131;158;252;312;280;338;345;321;349;394;325;241;181;123;96;66
11;10901;St.Gallen Stadt Geltenwilenstr;02.01.2019;Mittwoch;4;0;0;0;0;0;0;0;0;1;3;6;9;4;2;5;6;3;5;2;4;1;0;0;1
12;10901;St.Gallen Stadt Geltenwilenstr;02.01.2019;Mittwoch;5;0;0;0;0;0;0;3;1;7;5;10;13;11;12;21;16;18;14;12;3;7;4;1;3
13;10901;St.Gallen Stadt Geltenwilenstr;02.01.2019;Mittwoch;6;0;0;0;1;0;1;4;8;12;15;17;18;19;18;21;15;16;12;9;7;5;2;0;4
14;10901;St.Gallen Stadt Geltenwilenstr;02.01.2019;Mittwoch;7;1;1;0;0;3;1;4;8;11;12;18;24;24;21;27;17;38;28;22;10;10;5;7;1
15;10901;St.Gallen Stadt Geltenwilenstr;02.01.2019;Mittwoch;8;2;1;2;0;6;5;10;21;28;30;37;65;55;74;80;86;80;66;50;29;22;17;13;9
16;10901;St.Gallen Stadt Geltenwilenstr;03.01.2019;Donnerstag;1;34;14;7;13;38;98;269;317;299;293;315;336;254;380;414;336;344;326;300;191;150;101;89;69
17;10901;St.Gallen Stadt Geltenwilenstr;03.01.2019;Donnerstag;2;7;2;1;5;7;19;44;70;50;62;74;67;58;86;110;74;98;125;55;36;30;20;22;8
18;10901;St.Gallen Stadt Geltenwilenstr;03.01.2019;Donnerstag;3;32;18;7;20;25;39;195;349;257;268;301;378;325;381;364;358;419;490;420;266;204;169;114;69
19;10901;St.Gallen Stadt Geltenwilenstr;03.01.2019;Donnerstag;4;0;0;1;1;2;0;4;4;4;3;5;12;5;12;10;8;16;9;3;4;4;0;1;0
20;10901;St.Gallen Stadt Geltenwilenstr;03.01.2019;Donnerstag;5;0;0;2;2;1;0;2;6;11;13;17;23;14;12;24;25;44;38;26;9;5;9;5;1
21;10901;St.Gallen Stadt Geltenwilenstr;03.01.2019;Donnerstag;6;0;0;0;1;2;6;28;35;19;22;26;29;17;27;30;34;35;28;8;11;6;7;3;0
22;10901;St.Gallen Stadt Geltenwilenstr;03.01.2019;Donnerstag;7;2;2;0;3;1;2;16;18;9;26;27;30;21;32;32;38;43;58;33;11;15;10;8;2
23;10901;St.Gallen Stadt Geltenwilenstr;03.01.2019;Donnerstag;8;5;2;0;0;5;5;15;49;43;59;58;90;65;78;94;83;170;176;113;63;51;36;20;13
24;10901;St.Gallen Stadt Geltenwilenstr;04.01.2019;Freitag;1;29;15;13;18;45;103;251;328;321;323;325;339;296;387;396;387;380;324;304;215;140;112;123;70
