LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10921;St.Gallen Stadt Dufour/Winkelr;01.01.2019;Dienstag;1;4;10;3;6;2;1;0;1;2;9;12;20;10;24;36;28;29;26;11;13;7;11;3;2
1;10921;St.Gallen Stadt Dufour/Winkelr;01.01.2019;Dienstag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;10921;St.Gallen Stadt Dufour/Winkelr;01.01.2019;Dienstag;5;21;23;14;9;2;7;10;11;7;10;28;21;38;34;61;47;52;49;25;42;17;16;13;15
3;10921;St.Gallen Stadt Dufour/Winkelr;02.01.2019;Mittwoch;1;2;1;2;2;1;3;4;14;26;26;22;30;38;40;46;30;46;42;23;23;17;6;5;14
4;10921;St.Gallen Stadt Dufour/Winkelr;02.01.2019;Mittwoch;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;10921;St.Gallen Stadt Dufour/Winkelr;02.01.2019;Mittwoch;5;4;2;1;0;1;6;24;42;45;36;45;48;59;79;63;60;48;69;58;46;29;14;14;16
6;10921;St.Gallen Stadt Dufour/Winkelr;03.01.2019;Donnerstag;1;6;2;2;4;5;11;20;32;24;39;27;34;34;41;49;41;64;106;44;32;16;11;10;11
7;10921;St.Gallen Stadt Dufour/Winkelr;03.01.2019;Donnerstag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;10921;St.Gallen Stadt Dufour/Winkelr;03.01.2019;Donnerstag;5;11;2;0;7;4;11;40;74;69;49;43;65;74;75;64;58;74;98;76;65;40;23;17;11
9;10921;St.Gallen Stadt Dufour/Winkelr;04.01.2019;Freitag;1;6;1;1;2;6;9;22;28;40;52;38;51;32;52;60;55;59;89;73;31;15;12;12;17
10;10921;St.Gallen Stadt Dufour/Winkelr;04.01.2019;Freitag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;10921;St.Gallen Stadt Dufour/Winkelr;04.01.2019;Freitag;5;4;2;0;1;6;10;41;73;71;68;74;82;70;81;88;55;69;79;86;76;31;27;30;21
12;10921;St.Gallen Stadt Dufour/Winkelr;05.01.2019;Samstag;1;6;3;2;0;4;2;1;13;17;31;23;38;32;39;37;41;38;31;17;18;17;13;7;11
13;10921;St.Gallen Stadt Dufour/Winkelr;05.01.2019;Samstag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;10921;St.Gallen Stadt Dufour/Winkelr;05.01.2019;Samstag;5;13;10;3;5;2;2;13;19;34;37;49;48;72;55;52;56;53;68;37;24;20;20;20;13
15;10921;St.Gallen Stadt Dufour/Winkelr;06.01.2019;Sonntag;1;4;13;3;5;0;6;10;13;12;18;26;30;26;24;25;26;43;36;16;21;15;25;10;1
16;10921;St.Gallen Stadt Dufour/Winkelr;06.01.2019;Sonntag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;10921;St.Gallen Stadt Dufour/Winkelr;06.01.2019;Sonntag;5;12;6;3;7;1;9;10;17;23;31;40;50;42;36;52;56;59;39;24;29;39;25;14;6
18;10921;St.Gallen Stadt Dufour/Winkelr;07.01.2019;Montag;1;1;0;1;1;1;15;28;74;99;53;49;50;38;43;39;57;89;122;91;41;15;12;6;7
19;10921;St.Gallen Stadt Dufour/Winkelr;07.01.2019;Montag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;10921;St.Gallen Stadt Dufour/Winkelr;07.01.2019;Montag;5;5;0;0;5;7;19;62;100;118;82;69;61;72;81;71;72;97;92;98;83;40;38;24;17
21;10921;St.Gallen Stadt Dufour/Winkelr;08.01.2019;Dienstag;1;3;1;4;3;7;11;19;78;87;40;40;50;51;60;47;63;88;111;86;45;29;23;20;8
22;10921;St.Gallen Stadt Dufour/Winkelr;08.01.2019;Dienstag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;10921;St.Gallen Stadt Dufour/Winkelr;08.01.2019;Dienstag;5;5;1;1;3;10;17;54;89;120;72;47;90;84;102;77;74;74;109;132;89;53;32;20;15
24;10921;St.Gallen Stadt Dufour/Winkelr;09.01.2019;Mittwoch;1;3;1;1;1;3;9;26;57;69;31;44;64;56;57;47;63;69;109;104;70;28;26;19;10
25;10921;St.Gallen Stadt Dufour/Winkelr;09.01.2019;Mittwoch;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;10921;St.Gallen Stadt Dufour/Winkelr;09.01.2019;Mittwoch;5;5;3;0;2;3;23;55;84;118;65;71;87;88;94;76;71;111;96;69;37;41;32;27;17
27;10921;St.Gallen Stadt Dufour/Winkelr;10.01.2019;Donnerstag;1;1;0;2;3;5;14;23;78;75;25;39;48;38;45;38;50;53;79;53;50;28;12;16;6
28;10921;St.Gallen Stadt Dufour/Winkelr;10.01.2019;Donnerstag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;10921;St.Gallen Stadt Dufour/Winkelr;10.01.2019;Donnerstag;5;6;1;0;6;12;21;48;105;86;57;43;42;54;76;55;40;59;79;91;62;41;18;22;13
30;10921;St.Gallen Stadt Dufour/Winkelr;11.01.2019;Freitag;1;4;0;4;0;4;9;18;56;66;45;42;47;96;102;67;49;76;96;69;18;16;14;18;7
31;10921;St.Gallen Stadt Dufour/Winkelr;11.01.2019;Freitag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;10921;St.Gallen Stadt Dufour/Winkelr;11.01.2019;Freitag;5;7;1;2;5;14;25;61;102;111;75;67;92;79;84;87;60;89;126;93;66;52;12;43;20
33;10921;St.Gallen Stadt Dufour/Winkelr;12.01.2019;Samstag;1;4;3;3;1;6;7;12;22;29;47;36;47;39;43;29;42;36;33;26;28;30;18;6;7
34;10921;St.Gallen Stadt Dufour/Winkelr;12.01.2019;Samstag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;10921;St.Gallen Stadt Dufour/Winkelr;12.01.2019;Samstag;5;23;7;2;9;5;12;25;34;34;52;57;69;77;63;85;64;78;83;50;44;39;22;30;26
36;10921;St.Gallen Stadt Dufour/Winkelr;13.01.2019;Sonntag;1;8;4;4;6;1;5;3;10;10;14;20;25;20;33;27;31;34;31;29;23;21;15;13;5
37;10921;St.Gallen Stadt Dufour/Winkelr;13.01.2019;Sonntag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;10921;St.Gallen Stadt Dufour/Winkelr;13.01.2019;Sonntag;5;9;8;7;9;2;6;15;10;18;33;35;44;56;52;55;69;70;72;48;57;39;39;17;9
39;10921;St.Gallen Stadt Dufour/Winkelr;14.01.2019;Montag;1;1;2;2;0;4;7;17;72;74;34;42;46;34;63;53;55;77;106;71;36;21;16;11;9
40;10921;St.Gallen Stadt Dufour/Winkelr;14.01.2019;Montag;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
