LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;11051;St.Gallen Stadt Lerchenfeldstr;09.09.2019;Montag;1;5;4;3;2;15;34;188;300;326;288;287;277;252;234;263;222;319;447;232;116;78;58;35;17
1;11051;St.Gallen Stadt Lerchenfeldstr;10.09.2019;Dienstag;1;5;6;0;3;13;47;168;264;194;187;197;227;210;229;225;237;251;361;237;118;70;37;38;13
2;11051;St.Gallen Stadt Lerchenfeldstr;11.09.2019;Mittwoch;1;6;5;6;2;12;44;203;275;206;169;208;241;231;213;185;203;280;374;212;106;69;51;32;26
3;11051;St.Gallen Stadt Lerchenfeldstr;12.09.2019;Donnerstag;1;7;8;2;5;13;31;177;289;221;229;216;229;252;226;219;253;306;340;235;193;128;67;33;19
4;11051;St.Gallen Stadt Lerchenfeldstr;13.09.2019;Freitag;1;7;9;1;8;8;45;168;265;219;219;250;208;330;275;204;245;308;338;227;107;105;54;39;41
5;11051;St.Gallen Stadt Lerchenfeldstr;14.09.2019;Samstag;1;24;24;7;5;7;21;27;77;152;179;242;299;246;237;248;218;267;123;92;73;72;56;46;30
6;11051;St.Gallen Stadt Lerchenfeldstr;15.09.2019;Sonntag;1;29;23;11;5;5;7;13;17;20;50;63;75;89;71;89;100;92;110;97;100;64;44;20;16
7;11051;St.Gallen Stadt Lerchenfeldstr;16.09.2019;Montag;1;2;2;4;2;14;35;178;251;235;217;238;296;245;268;208;229;273;373;236;123;69;49;38;16
8;11051;St.Gallen Stadt Lerchenfeldstr;17.09.2019;Dienstag;1;7;8;2;7;12;35;186;290;215;185;221;240;256;220;214;223;305;333;217;114;80;54;35;14
9;11051;St.Gallen Stadt Lerchenfeldstr;18.09.2019;Mittwoch;1;5;5;2;3;11;41;167;266;214;189;215;234;213;221;242;232;273;342;232;130;95;46;31;17
10;11051;St.Gallen Stadt Lerchenfeldstr;19.09.2019;Donnerstag;1;10;3;4;7;13;41;161;240;215;209;229;291;250;229;219;247;279;371;233;210;145;61;36;18
11;11051;St.Gallen Stadt Lerchenfeldstr;20.09.2019;Freitag;1;6;3;3;5;15;34;162;255;222;242;242;283;232;256;243;262;362;290;271;131;75;68;59;33
12;11051;St.Gallen Stadt Lerchenfeldstr;21.09.2019;Samstag;1;25;10;11;4;11;12;34;76;186;251;286;296;281;242;283;229;221;133;104;74;63;52;42;28
13;11051;St.Gallen Stadt Lerchenfeldstr;22.09.2019;Sonntag;1;24;13;12;5;4;9;11;15;39;47;49;77;73;78;89;75;81;93;87;63;48;42;22;14
