LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;11187;St.Gallen Stadt St.Leonhard Br;01.01.2019;Dienstag;1;101;167;107;80;41;44;33;46;47;100;230;251;285;304;282;262;267;283;199;200;169;112;92;59
1;11187;St.Gallen Stadt St.Leonhard Br;01.01.2019;Dienstag;2;123;99;95;96;81;79;57;52;38;57;86;85;84;117;121;118;157;134;104;133;93;85;57;63
2;11187;St.Gallen Stadt St.Leonhard Br;01.01.2019;Dienstag;3;19;6;2;0;0;5;15;17;17;17;17;17;17;17;17;17;18;17;17;17;16;16;16;15
3;11187;St.Gallen Stadt St.Leonhard Br;01.01.2019;Dienstag;4;105;121;102;97;75;63;53;42;41;35;73;78;124;134;155;171;187;136;118;97;82;84;51;48
4;11187;St.Gallen Stadt St.Leonhard Br;01.01.2019;Dienstag;5;160;212;146;69;60;33;63;54;98;89;141;183;223;336;362;362;370;297;203;168;135;83;69;45
5;11187;St.Gallen Stadt St.Leonhard Br;02.01.2019;Mittwoch;1;28;15;19;10;13;35;104;184;196;218;313;370;324;50;419;393;392;427;364;279;191;132;97;74
6;11187;St.Gallen Stadt St.Leonhard Br;02.01.2019;Mittwoch;2;50;19;12;7;21;82;141;182;238;257;272;364;325;40;418;402;395;353;285;224;172;119;94;61
7;11187;St.Gallen Stadt St.Leonhard Br;02.01.2019;Mittwoch;3;13;2;0;1;1;25;40;39;42;34;34;37;40;3;37;34;36;40;40;41;28;20;19;17
8;11187;St.Gallen Stadt St.Leonhard Br;02.01.2019;Mittwoch;4;21;15;9;10;18;34;72;76;108;150;168;235;181;24;284;291;272;238;217;146;104;80;58;51
9;11187;St.Gallen Stadt St.Leonhard Br;02.01.2019;Mittwoch;5;29;11;12;14;24;57;160;205;238;265;369;428;383;48;477;482;489;487;317;202;143;131;101;58
10;11187;St.Gallen Stadt St.Leonhard Br;03.01.2019;Donnerstag;1;28;17;8;22;29;74;286;514;389;368;400;480;393;481;480;438;492;586;463;312;217;180;112;68
11;11187;St.Gallen Stadt St.Leonhard Br;03.01.2019;Donnerstag;2;68;13;8;16;22;119;228;409;332;306;339;357;315;401;442;446;430;527;316;195;204;132;78;75
12;11187;St.Gallen Stadt St.Leonhard Br;03.01.2019;Donnerstag;3;17;2;0;1;2;27;39;41;35;37;33;39;39;39;34;35;35;47;39;39;33;22;18;17
13;11187;St.Gallen Stadt St.Leonhard Br;03.01.2019;Donnerstag;4;38;12;10;11;21;51;110;156;182;214;240;250;214;255;326;296;335;361;269;159;168;114;80;61
14;11187;St.Gallen Stadt St.Leonhard Br;03.01.2019;Donnerstag;5;31;12;8;19;45;99;299;375;325;380;433;523;400;492;542;538;597;564;492;302;225;181;125;74
15;11187;St.Gallen Stadt St.Leonhard Br;04.01.2019;Freitag;1;36;17;8;13;18;84;280;506;369;327;412;426;402;507;476;513;480;496;505;311;203;179;168;113
16;11187;St.Gallen Stadt St.Leonhard Br;04.01.2019;Freitag;2;71;30;13;18;22;109;222;405;352;347;365;372;370;460;481;476;470;441;357;240;200;166;154;118
17;11187;St.Gallen Stadt St.Leonhard Br;04.01.2019;Freitag;3;16;2;0;1;1;24;39;39;37;42;34;38;38;38;38;35;38;39;43;39;29;20;18;17
18;11187;St.Gallen Stadt St.Leonhard Br;04.01.2019;Freitag;4;41;33;13;15;25;58;115;148;173;193;227;288;220;286;317;318;376;395;239;163;151;101;90;93
19;11187;St.Gallen Stadt St.Leonhard Br;04.01.2019;Freitag;5;40;25;16;20;47;105;286;378;408;401;419;488;472;525;576;583;615;529;500;318;174;153;176;117
20;11187;St.Gallen Stadt St.Leonhard Br;05.01.2019;Samstag;1;68;55;23;21;19;32;61;87;191;265;310;332;342;310;352;315;313;356;263;177;123;132;125;103
21;11187;St.Gallen Stadt St.Leonhard Br;05.01.2019;Samstag;2;95;59;45;44;43;55;60;102;209;286;320;331;350;334;359;348;315;278;247;187;170;177;181;201
22;11187;St.Gallen Stadt St.Leonhard Br;05.01.2019;Samstag;3;18;5;3;0;0;10;16;19;24;30;31;31;43;35;49;35;41;34;35;21;22;25;20;21
23;11187;St.Gallen Stadt St.Leonhard Br;05.01.2019;Samstag;4;71;49;40;41;38;31;40;65;102;158;210;219;243;224;200;236;242;207;130;127;95;121;86;98
24;11187;St.Gallen Stadt St.Leonhard Br;05.01.2019;Samstag;5;94;51;41;37;36;38;89;153;213;325;347;386;348;369;392;328;366;347;189;168;118;138;149;122
25;11187;St.Gallen Stadt St.Leonhard Br;06.01.2019;Sonntag;1;61;38;53;45;15;27;37;33;70;151;214;242;260;294;302;249;275;250;205;181;173;97;82;47
26;11187;St.Gallen Stadt St.Leonhard Br;06.01.2019;Sonntag;2;155;109;80;89;77;82;112;107;155;201;300;325;317;342;388;325;357;335;291;252;225;155;136;87
27;11187;St.Gallen Stadt St.Leonhard Br;06.01.2019;Sonntag;3;20;31;8;8;9;9;20;30;23;18;18;17;17;20;17;19;18;18;17;19;16;16;16;15
28;11187;St.Gallen Stadt St.Leonhard Br;06.01.2019;Sonntag;4;91;80;92;82;74;53;51;51;62;89;92;125;119;152;156;184;185;184;143;140;111;96;63;55
29;11187;St.Gallen Stadt St.Leonhard Br;06.01.2019;Sonntag;5;78;56;56;59;24;40;45;68;101;139;137;184;219;239;261;295;387;325;211;194;122;88;50;34
30;11187;St.Gallen Stadt St.Leonhard Br;07.01.2019;Montag;1;17;19;7;20;33;112;423;571;539;317;334;371;326;483;374;400;499;485;503;310;229;187;116;58
31;11187;St.Gallen Stadt St.Leonhard Br;07.01.2019;Montag;2;71;29;15;33;68;252;678;820;752;553;532;484;463;648;581;554;699;635;651;369;302;217;157;77
32;11187;St.Gallen Stadt St.Leonhard Br;07.01.2019;Montag;3;13;2;0;3;6;26;42;44;43;38;38;37;41;41;37;33;38;40;40;44;30;20;20;18
33;11187;St.Gallen Stadt St.Leonhard Br;07.01.2019;Montag;4;19;11;7;9;32;72;145;214;214;232;226;329;208;296;301;330;341;370;288;192;173;132;80;42
34;11187;St.Gallen Stadt St.Leonhard Br;07.01.2019;Montag;5;14;12;14;26;63;177;462;458;372;401;403;466;370;440;420;506;533;511;549;357;228;207;99;40
35;11187;St.Gallen Stadt St.Leonhard Br;08.01.2019;Dienstag;1;20;13;12;7;35;105;457;599;577;419;357;421;351;455;398;448;588;615;528;342;231;175;129;59
36;11187;St.Gallen Stadt St.Leonhard Br;08.01.2019;Dienstag;2;58;25;16;20;51;209;546;740;726;525;496;475;385;545;422;384;412;464;401;238;158;121;98;59
37;11187;St.Gallen Stadt St.Leonhard Br;08.01.2019;Dienstag;3;16;2;0;1;3;27;39;42;51;39;36;41;40;54;57;34;36;42;45;41;30;21;19;17
38;11187;St.Gallen Stadt St.Leonhard Br;08.01.2019;Dienstag;4;26;16;12;12;22;55;159;230;260;257;280;306;235;320;327;329;323;369;284;201;175;119;90;48
