LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;11033;St.Gallen Stadt Biserhofstr. 7;09.09.2019;Montag;1;0;0;0;1;0;3;14;42;40;37;19;28;14;26;29;23;19;22;13;17;13;7;2;1
1;11033;St.Gallen Stadt Biserhofstr. 7;09.09.2019;Montag;2;0;0;0;1;0;1;6;17;21;25;23;26;28;16;24;18;18;32;36;26;19;10;6;6
2;11033;St.Gallen Stadt Biserhofstr. 7;10.09.2019;Dienstag;1;0;0;0;0;1;1;12;51;36;24;28;23;19;35;20;24;29;20;26;13;5;6;1;2
3;11033;St.Gallen Stadt Biserhofstr. 7;10.09.2019;Dienstag;2;2;2;0;0;1;1;4;17;15;13;22;31;32;24;11;26;29;30;41;25;14;9;5;5
4;11033;St.Gallen Stadt Biserhofstr. 7;11.09.2019;Mittwoch;1;0;0;0;1;2;0;14;40;33;25;25;25;26;28;24;20;30;21;25;12;9;1;4;2
5;11033;St.Gallen Stadt Biserhofstr. 7;11.09.2019;Mittwoch;2;3;0;0;1;0;1;9;19;14;18;20;25;33;31;19;20;21;26;33;17;12;15;13;5
6;11033;St.Gallen Stadt Biserhofstr. 7;12.09.2019;Donnerstag;1;0;0;0;0;0;4;16;36;44;35;16;28;28;29;16;26;32;23;20;12;12;5;6;0
7;11033;St.Gallen Stadt Biserhofstr. 7;12.09.2019;Donnerstag;2;3;0;0;0;1;0;5;19;26;22;25;18;23;28;15;27;22;42;35;19;23;10;14;5
8;11033;St.Gallen Stadt Biserhofstr. 7;13.09.2019;Freitag;1;0;1;1;0;1;0;16;31;31;34;34;24;20;32;27;30;24;20;24;12;11;7;2;6
9;11033;St.Gallen Stadt Biserhofstr. 7;13.09.2019;Freitag;2;3;0;1;0;1;1;6;15;13;23;29;27;29;22;21;23;26;36;28;24;16;10;8;5
10;11033;St.Gallen Stadt Biserhofstr. 7;14.09.2019;Samstag;1;1;2;1;1;4;0;4;16;29;32;30;22;19;24;27;24;23;15;16;9;6;6;3;8
11;11033;St.Gallen Stadt Biserhofstr. 7;14.09.2019;Samstag;2;7;3;1;3;2;0;1;6;9;16;19;31;17;35;25;29;25;25;17;8;9;12;6;10
12;11033;St.Gallen Stadt Biserhofstr. 7;15.09.2019;Sonntag;1;1;1;2;2;2;2;1;6;20;14;18;12;10;12;13;21;24;19;11;12;8;6;0;1
13;11033;St.Gallen Stadt Biserhofstr. 7;15.09.2019;Sonntag;2;3;3;3;3;2;2;2;0;8;10;5;13;12;12;19;21;34;25;19;10;15;1;2;3
14;11033;St.Gallen Stadt Biserhofstr. 7;16.09.2019;Montag;1;1;1;0;0;1;0;17;47;31;27;15;14;18;24;22;20;20;24;17;15;12;4;3;0
15;11033;St.Gallen Stadt Biserhofstr. 7;16.09.2019;Montag;2;2;1;1;0;0;1;8;11;17;14;22;21;24;22;19;11;18;36;29;21;14;9;11;6
16;11033;St.Gallen Stadt Biserhofstr. 7;17.09.2019;Dienstag;1;0;0;0;0;1;3;19;52;33;26;17;30;17;28;15;15;22;18;28;24;7;1;4;3
17;11033;St.Gallen Stadt Biserhofstr. 7;17.09.2019;Dienstag;2;2;0;0;0;0;0;6;15;16;15;30;22;23;17;18;16;23;34;45;20;18;11;9;6
18;11033;St.Gallen Stadt Biserhofstr. 7;18.09.2019;Mittwoch;1;1;0;0;0;1;2;15;43;32;26;18;28;23;31;22;22;24;22;22;16;6;4;2;0
19;11033;St.Gallen Stadt Biserhofstr. 7;18.09.2019;Mittwoch;2;2;0;0;0;0;1;4;15;14;18;16;32;28;25;21;25;24;29;36;18;13;13;8;4
20;11033;St.Gallen Stadt Biserhofstr. 7;19.09.2019;Donnerstag;1;0;1;0;0;0;3;10;44;35;32;17;19;18;20;20;16;15;26;25;16;12;5;3;3
21;11033;St.Gallen Stadt Biserhofstr. 7;19.09.2019;Donnerstag;2;3;0;1;0;1;1;5;6;22;12;17;18;24;20;16;18;20;35;35;24;19;14;5;7
22;11033;St.Gallen Stadt Biserhofstr. 7;20.09.2019;Freitag;1;0;0;0;0;0;3;14;42;25;34;36;25;21;30;27;30;27;25;23;18;7;7;2;3
23;11033;St.Gallen Stadt Biserhofstr. 7;20.09.2019;Freitag;2;1;1;0;0;0;2;3;16;16;32;16;32;31;27;25;25;20;38;38;30;7;13;10;6
24;11033;St.Gallen Stadt Biserhofstr. 7;21.09.2019;Samstag;1;6;5;1;0;1;1;5;13;33;39;30;25;20;13;24;21;25;19;18;15;10;6;6;2
25;11033;St.Gallen Stadt Biserhofstr. 7;21.09.2019;Samstag;2;10;5;1;0;1;1;2;7;11;14;23;24;24;25;17;23;35;28;17;9;14;9;9;7
26;11033;St.Gallen Stadt Biserhofstr. 7;22.09.2019;Sonntag;1;4;1;0;2;2;1;1;6;10;19;15;17;12;15;16;16;22;14;18;6;9;6;2;2
27;11033;St.Gallen Stadt Biserhofstr. 7;22.09.2019;Sonntag;2;8;4;1;1;2;2;0;0;6;11;14;11;27;14;10;21;22;24;17;12;9;6;9;4
