LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10930;St.Gallen Stadt Flurhofstr. 68;19.08.2019;Montag;1;1;1;1;1;5;5;43;76;59;38;28;64;41;61;34;47;64;84;64;47;34;25;11;3
1;10930;St.Gallen Stadt Flurhofstr. 68;19.08.2019;Montag;2;6;5;1;3;2;7;41;90;72;49;40;50;52;65;45;50;64;109;65;60;26;26;18;13
2;10930;St.Gallen Stadt Flurhofstr. 68;20.08.2019;Dienstag;1;4;0;0;0;7;3;40;83;53;38;42;63;47;53;42;55;58;135;56;32;23;25;15;7
3;10930;St.Gallen Stadt Flurhofstr. 68;20.08.2019;Dienstag;2;5;0;1;2;1;6;49;98;55;57;41;50;79;62;45;57;68;100;72;40;29;36;20;14
4;10930;St.Gallen Stadt Flurhofstr. 68;21.08.2019;Mittwoch;1;2;1;1;0;6;8;29;72;51;41;26;73;47;53;40;41;66;87;54;46;26;20;34;9
5;10930;St.Gallen Stadt Flurhofstr. 68;21.08.2019;Mittwoch;2;11;1;2;3;1;15;41;102;57;47;43;56;70;69;56;56;58;95;88;76;25;29;15;22
6;10930;St.Gallen Stadt Flurhofstr. 68;22.08.2019;Donnerstag;1;5;1;4;1;5;7;37;86;65;48;44;55;38;54;33;54;72;104;67;43;33;16;21;10
7;10930;St.Gallen Stadt Flurhofstr. 68;22.08.2019;Donnerstag;2;9;4;6;1;2;9;41;98;79;38;48;59;70;67;47;50;70;116;86;49;47;47;28;15
8;10930;St.Gallen Stadt Flurhofstr. 68;23.08.2019;Freitag;1;8;4;1;2;5;5;39;66;53;61;60;68;54;52;40;55;66;63;62;31;29;26;13;8
9;10930;St.Gallen Stadt Flurhofstr. 68;23.08.2019;Freitag;2;9;2;3;2;2;8;38;96;56;46;65;67;70;76;51;57;84;111;70;50;39;26;24;23
10;10930;St.Gallen Stadt Flurhofstr. 68;24.08.2019;Samstag;1;9;12;2;1;0;1;10;22;41;38;37;53;37;46;38;30;27;30;30;16;18;23;19;8
11;10930;St.Gallen Stadt Flurhofstr. 68;24.08.2019;Samstag;2;14;18;5;7;1;2;10;13;18;42;40;63;40;40;39;52;47;53;41;21;20;22;22;20
12;10930;St.Gallen Stadt Flurhofstr. 68;25.08.2019;Sonntag;1;10;8;7;3;3;2;7;10;16;20;26;34;38;28;33;34;29;36;33;33;22;18;12;9
13;10930;St.Gallen Stadt Flurhofstr. 68;25.08.2019;Sonntag;2;15;10;11;2;3;2;7;7;15;32;28;35;46;40;34;29;39;34;56;35;28;26;21;9
14;10930;St.Gallen Stadt Flurhofstr. 68;26.08.2019;Montag;1;5;2;2;1;6;7;36;75;66;54;38;62;43;69;37;47;41;101;71;32;28;27;15;7
15;10930;St.Gallen Stadt Flurhofstr. 68;26.08.2019;Montag;2;10;2;3;0;4;9;42;100;61;57;35;50;58;73;45;68;73;112;63;47;28;20;20;15
16;10930;St.Gallen Stadt Flurhofstr. 68;27.08.2019;Dienstag;1;8;0;0;1;5;6;33;89;54;46;38;53;42;58;37;47;67;98;49;48;24;15;23;6
17;10930;St.Gallen Stadt Flurhofstr. 68;27.08.2019;Dienstag;2;9;2;2;1;6;11;39;113;61;47;43;67;58;67;48;62;73;109;90;54;31;39;23;19
18;10930;St.Gallen Stadt Flurhofstr. 68;28.08.2019;Mittwoch;1;5;2;0;2;4;4;41;75;53;43;46;61;52;53;49;41;61;99;59;46;41;29;22;5
19;10930;St.Gallen Stadt Flurhofstr. 68;28.08.2019;Mittwoch;2;7;2;3;1;4;12;47;103;62;50;44;55;67;69;59;54;81;108;105;64;38;33;31;15
20;10930;St.Gallen Stadt Flurhofstr. 68;29.08.2019;Donnerstag;1;5;1;2;2;6;9;35;69;58;39;29;72;45;47;46;52;65;103;80;49;30;23;11;12
21;10930;St.Gallen Stadt Flurhofstr. 68;29.08.2019;Donnerstag;2;10;3;4;1;4;10;49;105;55;48;54;66;65;58;51;57;67;103;83;39;45;36;25;21
22;10930;St.Gallen Stadt Flurhofstr. 68;30.08.2019;Freitag;1;4;2;1;1;4;7;22;69;64;60;41;66;59;52;55;64;75;71;53;47;29;20;12;14
23;10930;St.Gallen Stadt Flurhofstr. 68;30.08.2019;Freitag;2;7;8;2;1;6;10;43;102;55;48;53;68;66;65;45;70;74;93;63;47;29;28;26;30
24;10930;St.Gallen Stadt Flurhofstr. 68;31.08.2019;Samstag;1;7;7;7;5;7;2;15;18;26;44;34;56;56;47;38;40;44;34;19;18;14;12;11;9
25;10930;St.Gallen Stadt Flurhofstr. 68;31.08.2019;Samstag;2;11;11;8;2;9;2;7;17;27;36;41;58;53;47;49;72;67;56;40;20;18;17;14;13
26;10930;St.Gallen Stadt Flurhofstr. 68;01.09.2019;Sonntag;1;11;7;5;4;3;2;7;10;16;21;26;34;38;34;31;30;28;32;28;30;21;17;12;7
27;10930;St.Gallen Stadt Flurhofstr. 68;01.09.2019;Sonntag;2;14;11;9;7;4;3;5;6;14;32;27;31;41;43;38;29;37;31;54;36;27;25;18;11
