LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10930;St.Gallen Stadt Flurhofstr. 68;09.11.2020;Montag;1;4;2;1;0;4;6;31;64;50;47;36;54;57;60;37;41;65;78;44;18;17;12;13;7
1;10930;St.Gallen Stadt Flurhofstr. 68;09.11.2020;Montag;2;4;2;1;2;4;13;37;101;54;47;46;56;75;58;37;44;64;87;71;42;33;27;21;12
2;10930;St.Gallen Stadt Flurhofstr. 68;10.11.2020;Dienstag;1;3;1;2;1;5;7;24;78;59;48;55;57;39;60;47;49;72;76;57;32;13;15;13;11
3;10930;St.Gallen Stadt Flurhofstr. 68;10.11.2020;Dienstag;2;3;2;2;1;4;12;41;87;45;46;44;54;60;58;53;51;64;110;59;29;16;28;22;14
4;10930;St.Gallen Stadt Flurhofstr. 68;11.11.2020;Mittwoch;1;4;0;1;2;6;8;26;83;54;43;38;73;59;54;58;47;73;80;53;33;24;17;13;8
5;10930;St.Gallen Stadt Flurhofstr. 68;11.11.2020;Mittwoch;2;6;2;2;1;3;10;42;114;45;48;51;68;67;61;44;45;63;90;60;48;30;21;26;9
6;10930;St.Gallen Stadt Flurhofstr. 68;12.11.2020;Donnerstag;1;1;0;2;0;5;7;28;66;45;49;57;42;46;48;41;47;71;75;43;36;25;11;9;7
7;10930;St.Gallen Stadt Flurhofstr. 68;12.11.2020;Donnerstag;2;5;1;3;2;1;11;41;87;54;53;38;54;60;55;49;70;70;80;50;45;35;25;20;11
8;10930;St.Gallen Stadt Flurhofstr. 68;13.11.2020;Freitag;1;4;0;0;1;4;6;31;62;60;51;39;58;46;46;49;71;77;84;68;22;26;18;17;12
9;10930;St.Gallen Stadt Flurhofstr. 68;13.11.2020;Freitag;2;8;2;3;0;3;5;40;98;43;34;54;52;59;61;54;67;79;106;59;46;28;26;23;28
10;10930;St.Gallen Stadt Flurhofstr. 68;14.11.2020;Samstag;1;6;2;4;1;4;4;14;22;30;40;48;44;40;58;35;44;37;37;27;22;20;13;10;12
11;10930;St.Gallen Stadt Flurhofstr. 68;14.11.2020;Samstag;2;14;3;7;3;0;4;9;18;23;32;39;44;49;46;54;54;63;69;40;24;25;22;18;16
12;10930;St.Gallen Stadt Flurhofstr. 68;15.11.2020;Sonntag;1;6;9;2;3;1;1;9;7;8;31;24;43;27;43;39;36;33;31;32;22;20;14;7;5
13;10930;St.Gallen Stadt Flurhofstr. 68;15.11.2020;Sonntag;2;10;13;3;0;0;1;5;8;10;31;19;34;21;33;43;46;53;41;34;25;25;18;21;11
14;10930;St.Gallen Stadt Flurhofstr. 68;16.11.2020;Montag;1;2;0;0;1;8;6;36;66;54;30;41;56;40;61;49;57;75;105;75;31;23;20;9;6
15;10930;St.Gallen Stadt Flurhofstr. 68;16.11.2020;Montag;2;6;0;2;1;2;13;52;108;60;48;45;42;64;74;53;61;74;104;73;40;35;19;19;11
16;10930;St.Gallen Stadt Flurhofstr. 68;17.11.2020;Dienstag;1;5;0;0;0;5;7;32;66;48;46;31;55;56;67;36;49;69;82;46;17;25;11;17;8
17;10930;St.Gallen Stadt Flurhofstr. 68;17.11.2020;Dienstag;2;5;2;2;1;3;11;36;105;51;47;45;62;71;59;39;58;68;96;72;43;31;29;32;10
18;10930;St.Gallen Stadt Flurhofstr. 68;18.11.2020;Mittwoch;1;5;0;0;1;5;7;32;68;61;35;41;62;47;60;35;56;59;104;48;27;20;13;13;5
19;10930;St.Gallen Stadt Flurhofstr. 68;18.11.2020;Mittwoch;2;6;0;2;0;2;12;38;100;53;42;33;54;57;61;39;49;80;85;61;48;30;22;15;17
20;10930;St.Gallen Stadt Flurhofstr. 68;19.11.2020;Donnerstag;1;3;0;1;0;2;9;31;65;51;49;29;62;49;52;30;51;80;99;63;33;19;18;11;9
21;10930;St.Gallen Stadt Flurhofstr. 68;19.11.2020;Donnerstag;2;6;2;3;0;2;17;51;108;50;43;54;74;62;58;49;57;78;84;64;43;34;24;13;16
22;10930;St.Gallen Stadt Flurhofstr. 68;20.11.2020;Freitag;1;4;2;0;0;4;7;31;58;54;45;46;49;50;54;48;69;76;83;47;43;32;24;13;10
23;10930;St.Gallen Stadt Flurhofstr. 68;20.11.2020;Freitag;2;8;1;3;3;3;5;39;86;45;42;52;71;62;60;49;61;63;77;69;46;25;14;21;27
24;10930;St.Gallen Stadt Flurhofstr. 68;21.11.2020;Samstag;1;5;2;4;2;2;1;10;26;32;44;45;54;35;45;46;43;41;50;21;33;14;12;10;13
25;10930;St.Gallen Stadt Flurhofstr. 68;21.11.2020;Samstag;2;13;4;9;0;2;6;8;11;27;32;42;51;41;45;52;44;55;57;42;30;23;11;23;18
26;10930;St.Gallen Stadt Flurhofstr. 68;22.11.2020;Sonntag;1;7;3;3;2;4;3;7;7;5;14;37;32;38;43;40;25;29;36;24;28;22;11;6;8
27;10930;St.Gallen Stadt Flurhofstr. 68;22.11.2020;Sonntag;2;14;7;3;3;3;2;5;7;11;37;17;35;27;34;41;37;43;37;28;35;16;14;20;8
