LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10921;St.Gallen Stadt Dufour/Winkelr;01.01.2020;Mittwoch;1;11;14;10;11;4;3;4;3;3;5;6;25;16;26;21;29;29;24;10;15;15;4;7;3
1;10921;St.Gallen Stadt Dufour/Winkelr;01.01.2020;Mittwoch;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;10921;St.Gallen Stadt Dufour/Winkelr;01.01.2020;Mittwoch;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;10921;St.Gallen Stadt Dufour/Winkelr;02.01.2020;Donnerstag;1;2;1;0;0;1;2;7;12;26;27;34;38;31;45;43;44;39;37;47;19;14;13;12;4
4;10921;St.Gallen Stadt Dufour/Winkelr;02.01.2020;Donnerstag;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;10921;St.Gallen Stadt Dufour/Winkelr;02.01.2020;Donnerstag;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;10921;St.Gallen Stadt Dufour/Winkelr;03.01.2020;Freitag;1;0;2;1;0;4;7;13;25;33;36;50;47;37;32;40;54;53;57;40;28;17;18;13;7
7;10921;St.Gallen Stadt Dufour/Winkelr;03.01.2020;Freitag;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;10921;St.Gallen Stadt Dufour/Winkelr;03.01.2020;Freitag;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;10921;St.Gallen Stadt Dufour/Winkelr;04.01.2020;Samstag;1;4;2;3;0;2;1;3;9;24;28;34;50;31;38;40;42;45;37;32;24;15;18;12;13
10;10921;St.Gallen Stadt Dufour/Winkelr;04.01.2020;Samstag;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;10921;St.Gallen Stadt Dufour/Winkelr;04.01.2020;Samstag;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;10921;St.Gallen Stadt Dufour/Winkelr;05.01.2020;Sonntag;1;6;7;1;2;4;3;7;6;10;24;25;30;33;40;53;40;38;33;24;40;19;8;9;4
13;10921;St.Gallen Stadt Dufour/Winkelr;05.01.2020;Sonntag;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;10921;St.Gallen Stadt Dufour/Winkelr;05.01.2020;Sonntag;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;10921;St.Gallen Stadt Dufour/Winkelr;06.01.2020;Montag;1;1;0;1;0;4;6;44;89;83;58;50;56;53;51;58;60;99;144;84;32;22;29;8;12
16;10921;St.Gallen Stadt Dufour/Winkelr;06.01.2020;Montag;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;10921;St.Gallen Stadt Dufour/Winkelr;06.01.2020;Montag;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;10921;St.Gallen Stadt Dufour/Winkelr;07.01.2020;Dienstag;1;1;2;1;0;3;11;24;81;78;51;48;58;56;61;60;57;113;131;82;31;31;16;14;5
19;10921;St.Gallen Stadt Dufour/Winkelr;07.01.2020;Dienstag;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;10921;St.Gallen Stadt Dufour/Winkelr;07.01.2020;Dienstag;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;10921;St.Gallen Stadt Dufour/Winkelr;08.01.2020;Mittwoch;1;2;0;1;1;2;9;25;81;75;54;51;74;62;55;57;54;81;123;90;36;25;33;16;4
22;10921;St.Gallen Stadt Dufour/Winkelr;08.01.2020;Mittwoch;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;10921;St.Gallen Stadt Dufour/Winkelr;08.01.2020;Mittwoch;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;10921;St.Gallen Stadt Dufour/Winkelr;09.01.2020;Donnerstag;1;0;1;1;2;1;7;27;92;80;50;46;52;41;65;51;72;85;145;83;37;34;23;16;10
25;10921;St.Gallen Stadt Dufour/Winkelr;09.01.2020;Donnerstag;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;10921;St.Gallen Stadt Dufour/Winkelr;09.01.2020;Donnerstag;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;10921;St.Gallen Stadt Dufour/Winkelr;10.01.2020;Freitag;1;1;1;1;0;3;8;28;75;76;60;61;81;76;62;56;70;101;103;51;30;27;29;17;19
28;10921;St.Gallen Stadt Dufour/Winkelr;10.01.2020;Freitag;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;10921;St.Gallen Stadt Dufour/Winkelr;10.01.2020;Freitag;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;10921;St.Gallen Stadt Dufour/Winkelr;11.01.2020;Samstag;1;4;4;7;1;1;2;8;7;28;39;44;45;50;61;56;50;56;41;39;26;18;22;12;17
31;10921;St.Gallen Stadt Dufour/Winkelr;11.01.2020;Samstag;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;10921;St.Gallen Stadt Dufour/Winkelr;11.01.2020;Samstag;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;10921;St.Gallen Stadt Dufour/Winkelr;12.01.2020;Sonntag;1;8;8;6;4;2;0;6;8;11;19;19;30;52;38;38;46;55;53;43;34;20;14;4;5
34;10921;St.Gallen Stadt Dufour/Winkelr;12.01.2020;Sonntag;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;10921;St.Gallen Stadt Dufour/Winkelr;12.01.2020;Sonntag;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;10921;St.Gallen Stadt Dufour/Winkelr;13.01.2020;Montag;1;0;2;2;0;2;10;28;76;91;52;50;66;65;66;70;70;94;130;78;40;21;21;12;4
