LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10941;St.Gallen Stadt Gerhaldenstr.21;07.09.2020;Montag;1;1;2;0;3;1;6;55;120;103;76;110;98;101;116;106;108;109;121;132;62;39;34;16;12
1;10941;St.Gallen Stadt Gerhaldenstr.21;07.09.2020;Montag;2;1;1;0;4;1;11;47;137;125;86;67;88;63;109;89;91;104;124;63;41;26;23;4;3
2;10941;St.Gallen Stadt Gerhaldenstr.21;08.09.2020;Dienstag;1;2;1;4;2;2;6;47;124;100;100;92;119;91;125;99;113;102;156;118;56;47;38;24;9
3;10941;St.Gallen Stadt Gerhaldenstr.21;08.09.2020;Dienstag;2;0;1;1;1;2;10;46;125;102;92;101;99;70;88;89;107;125;125;94;41;33;22;15;0
4;10941;St.Gallen Stadt Gerhaldenstr.21;09.09.2020;Mittwoch;1;5;2;1;2;1;8;50;116;95;100;84;126;103;112;103;112;109;131;111;83;53;27;39;13
5;10941;St.Gallen Stadt Gerhaldenstr.21;09.09.2020;Mittwoch;2;1;0;1;6;3;4;50;116;110;85;93;85;81;83;87;100;118;135;86;56;24;18;13;8
6;10941;St.Gallen Stadt Gerhaldenstr.21;10.09.2020;Donnerstag;1;3;2;0;3;3;4;52;114;104;93;94;110;108;107;83;120;122;159;108;70;45;31;24;7
7;10941;St.Gallen Stadt Gerhaldenstr.21;10.09.2020;Donnerstag;2;2;0;2;2;3;6;53;112;103;95;84;103;77;88;102;99;125;107;88;44;33;26;13;4
8;10941;St.Gallen Stadt Gerhaldenstr.21;11.09.2020;Freitag;1;3;3;1;1;1;5;56;124;102;80;127;121;116;119;113;128;143;142;98;56;38;32;30;16
9;10941;St.Gallen Stadt Gerhaldenstr.21;11.09.2020;Freitag;2;2;1;1;3;0;9;47;121;105;98;104;123;83;97;99;105;129;123;78;48;28;22;10;10
10;10941;St.Gallen Stadt Gerhaldenstr.21;12.09.2020;Samstag;1;11;3;1;5;3;4;14;26;56;57;95;88;98;87;97;74;102;94;65;49;31;31;22;17
11;10941;St.Gallen Stadt Gerhaldenstr.21;12.09.2020;Samstag;2;0;3;1;4;0;6;14;30;61;98;90;103;71;85;96;77;66;57;42;40;28;17;12;11
12;10941;St.Gallen Stadt Gerhaldenstr.21;13.09.2020;Sonntag;1;12;6;4;2;2;4;4;15;18;43;59;63;77;63;70;74;84;88;74;61;54;21;12;8
13;10941;St.Gallen Stadt Gerhaldenstr.21;13.09.2020;Sonntag;2;8;4;4;2;3;4;9;15;33;41;64;55;51;51;58;41;51;50;51;52;35;26;5;5
14;10941;St.Gallen Stadt Gerhaldenstr.21;14.09.2020;Montag;1;3;0;1;1;2;6;53;106;115;102;101;96;91;103;117;94;120;142;129;76;46;25;15;4
15;10941;St.Gallen Stadt Gerhaldenstr.21;14.09.2020;Montag;2;0;2;0;1;0;9;43;117;118;90;73;93;78;75;84;81;112;112;70;44;34;17;6;4
16;10941;St.Gallen Stadt Gerhaldenstr.21;15.09.2020;Dienstag;1;3;0;1;1;1;6;52;131;101;113;120;125;116;119;107;113;132;162;131;85;58;49;22;19
17;10941;St.Gallen Stadt Gerhaldenstr.21;15.09.2020;Dienstag;2;0;0;0;1;3;9;54;110;108;70;72;82;48;69;60;89;86;102;82;30;23;16;6;5
18;10941;St.Gallen Stadt Gerhaldenstr.21;16.09.2020;Mittwoch;1;4;1;2;4;2;12;72;144;119;104;105;130;117;109;126;97;143;140;124;75;52;40;18;11
19;10941;St.Gallen Stadt Gerhaldenstr.21;16.09.2020;Mittwoch;2;1;0;0;0;1;4;44;76;52;40;38;45;41;71;50;45;55;84;61;38;25;16;8;5
20;10941;St.Gallen Stadt Gerhaldenstr.21;17.09.2020;Donnerstag;1;5;2;0;2;0;7;61;145;125;115;128;137;112;126;104;92;105;120;131;70;61;30;19;7
21;10941;St.Gallen Stadt Gerhaldenstr.21;17.09.2020;Donnerstag;2;2;2;0;1;1;8;45;92;71;70;76;79;56;68;85;108;98;131;66;50;21;22;15;9
22;10941;St.Gallen Stadt Gerhaldenstr.21;18.09.2020;Freitag;1;2;2;0;2;1;4;50;88;84;92;106;134;96;128;101;109;103;132;121;87;36;29;27;18
23;10941;St.Gallen Stadt Gerhaldenstr.21;18.09.2020;Freitag;2;3;1;1;1;0;7;38;102;116;82;106;114;80;108;90;118;131;103;48;52;27;21;15;15
24;10941;St.Gallen Stadt Gerhaldenstr.21;19.09.2020;Samstag;1;18;2;4;3;4;3;20;16;49;66;75;114;108;93;99;87;92;97;66;42;37;28;18;22
25;10941;St.Gallen Stadt Gerhaldenstr.21;19.09.2020;Samstag;2;10;2;0;4;5;2;11;39;69;94;109;115;78;75;93;84;52;61;48;39;25;22;9;9
26;10941;St.Gallen Stadt Gerhaldenstr.21;20.09.2020;Sonntag;1;8;2;3;4;3;5;13;12;11;40;58;29;64;65;73;70;88;77;74;59;38;26;12;4
27;10941;St.Gallen Stadt Gerhaldenstr.21;20.09.2020;Sonntag;2;6;8;2;3;0;6;5;13;17;48;64;117;82;43;60;63;55;53;42;31;34;24;5;3
