LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10913;St.Gallen Stadt Turnerstr. 30;07.09.2020;Montag;1;4;3;1;2;5;8;74;129;85;55;73;69;73;63;63;68;118;121;87;40;28;21;15;11
1;10913;St.Gallen Stadt Turnerstr. 30;07.09.2020;Montag;2;3;2;0;4;8;21;62;103;77;64;74;83;75;82;66;81;103;149;84;58;27;35;10;7
2;10913;St.Gallen Stadt Turnerstr. 30;08.09.2020;Dienstag;1;1;6;3;4;3;16;70;106;56;51;51;64;62;73;63;67;132;105;77;52;29;26;21;8
3;10913;St.Gallen Stadt Turnerstr. 30;08.09.2020;Dienstag;2;5;5;2;6;5;25;60;95;80;78;64;75;74;87;79;85;96;127;89;48;43;35;18;10
4;10913;St.Gallen Stadt Turnerstr. 30;09.09.2020;Mittwoch;1;5;4;0;1;4;13;73;88;75;55;64;72;60;79;81;72;78;110;83;75;26;28;17;8
5;10913;St.Gallen Stadt Turnerstr. 30;09.09.2020;Mittwoch;2;7;3;2;2;10;15;55;95;59;61;61;72;74;86;90;81;109;133;81;54;50;28;25;6
6;10913;St.Gallen Stadt Turnerstr. 30;10.09.2020;Donnerstag;1;3;2;0;4;2;13;67;96;83;66;63;76;58;70;57;65;88;104;74;42;38;46;23;4
7;10913;St.Gallen Stadt Turnerstr. 30;10.09.2020;Donnerstag;2;2;0;1;1;6;21;56;109;86;73;69;66;72;81;71;63;108;121;79;49;47;35;19;5
8;10913;St.Gallen Stadt Turnerstr. 30;11.09.2020;Freitag;1;2;1;4;4;4;10;64;87;73;70;77;85;65;56;68;73;102;120;70;46;31;25;17;14
9;10913;St.Gallen Stadt Turnerstr. 30;11.09.2020;Freitag;2;8;1;2;6;6;17;56;130;85;69;104;87;85;121;105;103;110;121;81;49;40;35;21;16
10;10913;St.Gallen Stadt Turnerstr. 30;12.09.2020;Samstag;1;8;4;4;3;3;2;9;21;42;44;72;114;114;83;77;88;59;49;38;42;26;18;17;22
11;10913;St.Gallen Stadt Turnerstr. 30;12.09.2020;Samstag;2;12;6;9;3;1;9;18;32;43;64;86;99;103;83;87;76;70;51;52;33;31;23;20;11
12;10913;St.Gallen Stadt Turnerstr. 30;13.09.2020;Sonntag;1;13;10;5;4;2;2;7;5;11;20;24;28;30;34;28;23;31;41;45;29;36;21;10;11
13;10913;St.Gallen Stadt Turnerstr. 30;13.09.2020;Sonntag;2;11;8;9;3;2;4;7;16;24;28;41;35;43;53;54;43;48;44;45;41;26;21;12;7
14;10913;St.Gallen Stadt Turnerstr. 30;14.09.2020;Montag;1;4;1;0;0;2;17;76;113;66;63;76;72;70;64;71;74;95;131;111;41;33;32;13;12
15;10913;St.Gallen Stadt Turnerstr. 30;14.09.2020;Montag;2;4;0;1;2;7;20;76;114;73;64;75;74;79;95;91;86;97;145;88;51;51;43;16;10
16;10913;St.Gallen Stadt Turnerstr. 30;15.09.2020;Dienstag;1;3;1;0;2;3;13;64;111;67;44;56;73;70;72;50;71;81;122;83;52;40;11;21;14
17;10913;St.Gallen Stadt Turnerstr. 30;15.09.2020;Dienstag;2;7;3;1;5;7;19;50;101;81;69;73;92;77;88;71;96;110;141;85;47;36;28;19;13
18;10913;St.Gallen Stadt Turnerstr. 30;16.09.2020;Mittwoch;1;3;3;0;0;2;13;70;115;71;60;67;92;72;87;83;69;73;135;80;55;27;22;29;9
19;10913;St.Gallen Stadt Turnerstr. 30;16.09.2020;Mittwoch;2;9;1;1;4;6;23;60;112;68;67;68;78;81;97;76;78;101;138;81;60;43;29;21;11
20;10913;St.Gallen Stadt Turnerstr. 30;17.09.2020;Donnerstag;1;6;2;0;3;2;13;62;98;83;60;62;72;80;57;77;70;67;116;95;70;42;35;26;9
21;10913;St.Gallen Stadt Turnerstr. 30;17.09.2020;Donnerstag;2;3;3;1;2;6;20;54;97;69;72;77;87;78;72;85;90;115;140;89;75;50;32;17;12
22;10913;St.Gallen Stadt Turnerstr. 30;18.09.2020;Freitag;1;3;5;4;4;4;10;58;115;71;73;64;81;73;92;81;80;77;107;100;46;34;23;27;14
23;10913;St.Gallen Stadt Turnerstr. 30;18.09.2020;Freitag;2;6;3;3;9;7;18;53;111;81;76;75;83;67;98;80;87;127;121;83;67;54;28;26;17
24;10913;St.Gallen Stadt Turnerstr. 30;19.09.2020;Samstag;1;7;14;2;3;2;1;14;19;43;71;95;129;102;60;82;74;79;33;49;36;33;21;20;16
25;10913;St.Gallen Stadt Turnerstr. 30;19.09.2020;Samstag;2;10;7;3;7;2;6;20;27;58;73;94;112;98;95;77;85;79;49;43;35;26;29;25;18
26;10913;St.Gallen Stadt Turnerstr. 30;20.09.2020;Sonntag;1;12;14;4;3;2;2;6;4;21;27;33;39;25;41;33;37;33;36;54;44;40;24;11;11
27;10913;St.Gallen Stadt Turnerstr. 30;20.09.2020;Sonntag;2;21;14;6;6;2;9;7;7;23;19;44;55;46;53;44;46;42;53;44;45;42;21;14;12
