LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
70;11050;St.Gallen Stadt Lerchental;05.02.2020;Mittwoch;1;0;3;0;2;2;2;8;35;45;46;79;99;73;64;61;74;87;114;57;21;2;6;5;1
71;11050;St.Gallen Stadt Lerchental;05.02.2020;Mittwoch;2;0;2;1;1;1;7;54;168;97;75;94;61;64;123;84;70;70;60;28;7;0;5;0;0
72;11050;St.Gallen Stadt Lerchental;06.02.2020;Donnerstag;1;1;1;1;1;0;2;8;43;77;73;95;109;76;61;81;105;112;109;62;31;7;2;1;1
73;11050;St.Gallen Stadt Lerchental;06.02.2020;Donnerstag;2;3;1;2;1;0;5;54;182;122;93;101;70;89;103;90;102;79;61;27;13;2;4;1;1
74;11050;St.Gallen Stadt Lerchental;07.02.2020;Freitag;1;0;1;1;1;1;1;9;37;53;76;65;97;76;54;63;74;99;108;42;10;2;3;2;3
75;11050;St.Gallen Stadt Lerchental;07.02.2020;Freitag;2;0;1;2;0;1;5;56;172;96;95;87;83;72;103;98;77;76;48;23;3;5;4;2;2
76;11050;St.Gallen Stadt Lerchental;08.02.2020;Samstag;1;1;1;0;2;0;0;5;11;24;37;73;58;58;53;63;49;65;17;11;2;0;10;2;0
77;11050;St.Gallen Stadt Lerchental;08.02.2020;Samstag;2;1;1;1;2;0;3;9;22;38;49;69;50;61;48;53;49;40;11;5;1;0;2;3;1
78;11050;St.Gallen Stadt Lerchental;09.02.2020;Sonntag;1;3;0;0;2;2;0;2;0;3;4;15;5;3;7;7;9;11;6;7;7;0;1;1;0
79;11050;St.Gallen Stadt Lerchental;09.02.2020;Sonntag;2;3;0;1;1;1;0;0;2;6;5;10;3;7;7;9;7;3;4;6;1;2;0;2;0
80;11050;St.Gallen Stadt Lerchental;10.02.2020;Montag;1;0;2;0;0;0;1;11;36;76;58;70;88;63;54;62;66;116;120;64;11;6;3;0;0
81;11050;St.Gallen Stadt Lerchental;10.02.2020;Montag;2;0;2;0;0;1;5;57;183;115;64;75;66;65;98;75;85;71;65;23;4;2;0;0;0
82;11050;St.Gallen Stadt Lerchental;11.02.2020;Dienstag;1;1;0;1;1;0;3;10;59;57;48;70;93;89;56;65;80;105;115;55;24;7;1;0;1
83;11050;St.Gallen Stadt Lerchental;11.02.2020;Dienstag;2;3;0;0;1;1;4;67;197;115;60;80;77;74;103;80;88;89;56;26;10;3;2;1;0
84;11050;St.Gallen Stadt Lerchental;12.02.2020;Mittwoch;1;1;0;0;1;3;0;17;41;53;51;68;76;71;53;72;61;100;95;61;14;6;4;2;0
85;11050;St.Gallen Stadt Lerchental;12.02.2020;Mittwoch;2;1;0;1;1;0;2;67;176;107;62;71;61;63;129;87;85;69;45;29;4;3;0;1;0
86;11050;St.Gallen Stadt Lerchental;13.02.2020;Donnerstag;1;1;0;1;0;0;2;7;32;65;77;56;121;66;48;81;74;114;123;57;22;7;1;0;0
87;11050;St.Gallen Stadt Lerchental;13.02.2020;Donnerstag;2;2;0;2;0;4;3;70;174;111;89;85;71;71;98;86;77;69;63;34;11;3;3;1;0
88;11050;St.Gallen Stadt Lerchental;14.02.2020;Freitag;1;7;0;1;1;0;1;5;34;59;57;81;88;69;57;99;78;84;83;58;10;9;4;2;0
89;11050;St.Gallen Stadt Lerchental;14.02.2020;Freitag;2;7;0;2;1;1;4;66;180;94;92;83;68;70;101;103;82;68;51;23;5;6;4;1;4
90;11050;St.Gallen Stadt Lerchental;15.02.2020;Samstag;1;1;0;3;0;0;2;1;10;19;41;49;76;45;40;47;52;49;10;9;2;1;2;2;0
91;11050;St.Gallen Stadt Lerchental;15.02.2020;Samstag;2;0;1;2;1;0;2;3;20;35;36;65;66;42;49;47;55;34;8;4;2;0;4;2;0
92;11050;St.Gallen Stadt Lerchental;16.02.2020;Sonntag;1;0;0;0;1;0;0;2;1;2;3;9;5;11;5;11;8;9;8;9;2;2;2;1;0
93;11050;St.Gallen Stadt Lerchental;16.02.2020;Sonntag;2;1;0;0;1;0;0;4;1;1;8;10;6;6;7;10;10;3;3;4;1;1;0;0;1
94;11050;St.Gallen Stadt Lerchental;17.02.2020;Montag;1;1;0;0;1;0;2;7;48;66;69;80;101;64;114;68;91;99;113;62;8;11;1;3;5
95;11050;St.Gallen Stadt Lerchental;17.02.2020;Montag;2;2;0;0;0;1;4;62;206;116;92;91;67;86;114;89;86;61;45;30;10;1;3;0;3
96;11050;St.Gallen Stadt Lerchental;18.02.2020;Dienstag;1;1;0;0;1;1;0;14;47;64;59;83;95;75;119;66;84;95;134;65;21;8;5;0;0
97;11050;St.Gallen Stadt Lerchental;18.02.2020;Dienstag;2;3;1;0;1;1;4;64;189;120;80;81;68;69;102;89;77;87;58;33;4;1;2;0;0
98;11050;St.Gallen Stadt Lerchental;19.02.2020;Mittwoch;1;1;0;0;1;1;2;9;55;63;61;96;102;79;58;88;87;98;120;66;18;4;2;3;1
99;11050;St.Gallen Stadt Lerchental;19.02.2020;Mittwoch;2;1;1;1;1;4;4;70;196;129;90;81;66;89;119;83;80;84;49;33;7;0;1;1;1
100;11050;St.Gallen Stadt Lerchental;20.02.2020;Donnerstag;1;1;1;1;3;0;3;10;49;75;65;102;102;81;61;76;75;106;119;57;35;11;11;2;0
101;11050;St.Gallen Stadt Lerchental;20.02.2020;Donnerstag;2;1;4;1;3;0;6;71;213;121;80;101;90;86;118;91;106;91;51;32;22;3;3;2;0
102;11050;St.Gallen Stadt Lerchental;21.02.2020;Freitag;1;1;0;0;0;2;2;14;51;49;71;81;101;75;57;71;71;112;98;58;7;5;6;3;3
103;11050;St.Gallen Stadt Lerchental;21.02.2020;Freitag;2;1;1;0;1;1;4;62;178;86;81;89;68;71;111;91;84;75;63;30;4;5;0;2;5
104;11050;St.Gallen Stadt Lerchental;22.02.2020;Samstag;1;2;0;2;1;0;0;4;8;27;36;54;57;53;46;38;49;49;19;12;6;5;6;1;0
105;11050;St.Gallen Stadt Lerchental;22.02.2020;Samstag;2;1;0;1;1;0;5;6;22;41;56;65;59;52;49;36;57;45;6;6;4;3;1;1;2
106;11050;St.Gallen Stadt Lerchental;23.02.2020;Sonntag;1;2;2;1;0;9;0;1;5;2;2;7;10;15;6;9;9;7;8;5;1;1;3;3;0
107;11050;St.Gallen Stadt Lerchental;23.02.2020;Sonntag;2;0;0;0;2;4;0;2;1;2;4;7;9;4;9;7;3;4;3;1;2;3;2;0;2
108;11050;St.Gallen Stadt Lerchental;24.02.2020;Montag;1;3;0;0;0;1;1;12;44;64;75;82;108;64;64;86;75;102;130;81;13;9;4;0;1
109;11050;St.Gallen Stadt Lerchental;24.02.2020;Montag;2;1;0;0;0;0;3;61;206;113;100;81;86;63;122;94;84;97;64;31;5;3;0;0;1
110;11050;St.Gallen Stadt Lerchental;25.02.2020;Dienstag;1;1;0;2;0;2;4;10;49;68;78;99;91;70;69;85;94;118;109;57;30;8;3;2;0
111;11050;St.Gallen Stadt Lerchental;25.02.2020;Dienstag;2;1;0;1;0;5;7;65;187;123;95;98;53;70;109;114;97;82;67;31;4;3;3;2;0
112;11050;St.Gallen Stadt Lerchental;26.02.2020;Mittwoch;1;2;0;0;1;2;1;10;44;61;60;61;105;71;50;68;76;88;115;71;18;4;9;1;0
113;11050;St.Gallen Stadt Lerchental;26.02.2020;Mittwoch;2;1;0;1;1;1;5;67;180;107;74;91;81;73;125;74;80;72;50;31;4;4;1;1;0
114;11050;St.Gallen Stadt Lerchental;27.02.2020;Donnerstag;1;1;0;0;0;1;4;9;58;62;76;84;95;64;55;69;76;102;123;61;38;10;1;2;0
115;11050;St.Gallen Stadt Lerchental;27.02.2020;Donnerstag;2;1;0;1;0;1;9;85;208;120;92;106;69;83;118;77;68;104;67;26;12;4;0;0;0
116;11050;St.Gallen Stadt Lerchental;28.02.2020;Freitag;1;2;0;1;0;2;1;10;62;55;61;71;93;63;66;88;86;96;97;49;15;3;0;1;5
