LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10929;St.Gallen Stadt Grossackers. 1;27.10.2020;Dienstag;1;10;4;2;2;5;12;60;149;112;78;87;102;89;102;89;124;132;148;117;74;43;38;26;14
1;10929;St.Gallen Stadt Grossackers. 1;27.10.2020;Dienstag;2;1;0;1;0;5;7;24;35;34;30;27;49;31;32;35;33;50;46;32;21;19;10;11;2
2;10929;St.Gallen Stadt Grossackers. 1;28.10.2020;Mittwoch;1;11;3;1;3;6;13;65;161;104;73;90;112;88;109;88;110;88;138;104;76;33;39;20;14
3;10929;St.Gallen Stadt Grossackers. 1;28.10.2020;Mittwoch;2;0;0;1;0;7;9;24;35;34;28;25;52;21;30;24;27;29;48;31;11;11;11;4;2
4;10929;St.Gallen Stadt Grossackers. 1;29.10.2020;Donnerstag;1;12;2;1;1;3;14;53;157;109;77;99;99;94;108;93;114;120;152;119;88;55;35;26;21
5;10929;St.Gallen Stadt Grossackers. 1;29.10.2020;Donnerstag;2;2;1;0;0;6;11;26;48;27;35;21;40;30;45;35;49;37;42;40;15;9;11;7;8
6;10929;St.Gallen Stadt Grossackers. 1;30.10.2020;Freitag;1;7;0;1;0;6;14;52;128;105;80;84;113;98;103;107;106;129;154;107;71;47;35;31;25
7;10929;St.Gallen Stadt Grossackers. 1;30.10.2020;Freitag;2;0;1;0;0;4;9;20;33;38;30;23;26;35;32;32;40;47;43;32;23;17;10;14;13
8;10929;St.Gallen Stadt Grossackers. 1;31.10.2020;Samstag;1;12;4;2;2;3;2;14;22;46;81;95;86;103;105;92;92;104;98;85;48;24;37;34;38
9;10929;St.Gallen Stadt Grossackers. 1;31.10.2020;Samstag;2;5;1;0;1;3;2;6;8;20;34;33;38;41;34;22;33;28;24;20;17;10;8;10;11
10;10929;St.Gallen Stadt Grossackers. 1;01.11.2020;Sonntag;1;28;9;11;6;1;2;6;12;16;37;42;69;63;80;64;74;87;65;71;52;33;28;18;18
11;10929;St.Gallen Stadt Grossackers. 1;01.11.2020;Sonntag;2;7;4;3;1;1;0;4;1;3;24;24;23;15;19;21;19;26;24;22;15;9;11;7;4
12;10929;St.Gallen Stadt Grossackers. 1;02.11.2020;Montag;1;8;4;1;5;1;15;69;153;85;69;86;102;88;109;87;113;122;152;107;61;40;22;22;13
13;10929;St.Gallen Stadt Grossackers. 1;02.11.2020;Montag;2;0;1;0;1;2;6;26;40;28;20;26;33;25;38;19;39;37;42;31;15;6;11;5;2
14;10929;St.Gallen Stadt Grossackers. 1;03.11.2020;Dienstag;1;5;4;4;1;3;16;66;152;114;72;82;81;95;89;95;109;140;161;105;68;50;30;24;18
15;10929;St.Gallen Stadt Grossackers. 1;03.11.2020;Dienstag;2;1;1;0;0;4;5;23;35;31;13;24;52;17;46;31;39;41;55;22;12;19;14;11;3
16;10929;St.Gallen Stadt Grossackers. 1;04.11.2020;Mittwoch;1;12;2;2;2;4;14;69;152;100;68;63;108;84;89;76;81;129;141;110;68;43;28;28;18
17;10929;St.Gallen Stadt Grossackers. 1;04.11.2020;Mittwoch;2;1;0;0;1;5;5;28;46;29;22;19;41;28;27;27;36;32;46;27;25;11;6;7;4
18;10929;St.Gallen Stadt Grossackers. 1;05.11.2020;Donnerstag;1;13;1;1;1;2;13;61;141;101;86;85;106;87;98;74;99;139;166;107;75;41;41;23;22
19;10929;St.Gallen Stadt Grossackers. 1;05.11.2020;Donnerstag;2;5;0;0;1;4;6;30;35;26;25;29;29;29;27;31;39;35;43;25;17;14;3;6;2
20;10929;St.Gallen Stadt Grossackers. 1;06.11.2020;Freitag;1;7;4;1;1;7;14;54;131;93;82;89;111;81;95;98;121;135;144;117;72;53;26;54;31
21;10929;St.Gallen Stadt Grossackers. 1;06.11.2020;Freitag;2;2;0;0;1;6;2;24;33;22;28;22;20;22;33;29;45;36;38;34;17;12;9;8;8
22;10929;St.Gallen Stadt Grossackers. 1;07.11.2020;Samstag;1;19;9;5;1;2;3;13;24;47;55;77;88;86;85;87;81;93;102;61;37;36;34;34;32
23;10929;St.Gallen Stadt Grossackers. 1;07.11.2020;Samstag;2;2;2;1;0;0;0;5;9;15;25;27;38;27;24;28;28;29;17;23;9;9;10;13;9
24;10929;St.Gallen Stadt Grossackers. 1;08.11.2020;Sonntag;1;23;10;6;5;4;6;6;6;25;47;53;77;74;54;70;70;73;67;78;40;39;34;21;15
25;10929;St.Gallen Stadt Grossackers. 1;08.11.2020;Sonntag;2;10;3;2;3;0;1;3;3;4;13;17;27;14;18;18;20;23;13;23;11;12;9;5;4
26;10929;St.Gallen Stadt Grossackers. 1;09.11.2020;Montag;1;7;1;5;4;2;11;65;162;101;57;74;88;91;110;111;98;143;169;105;71;41;33;29;16
27;10929;St.Gallen Stadt Grossackers. 1;09.11.2020;Montag;2;0;0;0;0;2;9;31;40;35;22;15;24;34;33;31;41;40;53;35;17;11;13;2;2
