LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;11261;St.Gallen Stadt Ob/Teufen. neu;01.01.2018;Montag;1;42;32;30;20;12;22;20;16;17;20;26;31;33;28;28;29;43;30;39;33;39;22;20;17
1;11261;St.Gallen Stadt Ob/Teufen. neu;01.01.2018;Montag;2;68;85;71;73;53;41;30;29;13;24;46;75;75;100;89;107;107;87;68;72;61;42;35;28
2;11261;St.Gallen Stadt Ob/Teufen. neu;01.01.2018;Montag;3;0;2;1;3;1;3;1;2;0;0;3;0;1;3;3;5;2;0;1;3;1;0;0;0
3;11261;St.Gallen Stadt Ob/Teufen. neu;01.01.2018;Montag;4;68;80;51;47;34;37;38;40;45;49;86;92;80;120;140;145;140;119;88;70;61;52;47;29
4;11261;St.Gallen Stadt Ob/Teufen. neu;01.01.2018;Montag;5;154;221;160;70;50;40;42;38;66;87;187;209;264;298;347;376;418;347;217;198;145;109;61;36
5;11261;St.Gallen Stadt Ob/Teufen. neu;01.01.2018;Montag;6;83;174;131;79;41;29;27;38;44;52;119;196;273;308;414;329;356;343;228;229;180;119;95;54
6;11261;St.Gallen Stadt Ob/Teufen. neu;01.01.2018;Montag;7;24;27;13;12;12;7;15;14;22;18;36;24;16;24;30;35;38;29;29;20;23;20;11;8
7;11261;St.Gallen Stadt Ob/Teufen. neu;01.01.2018;Montag;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;11261;St.Gallen Stadt Ob/Teufen. neu;02.01.2018;Dienstag;1;10;3;2;3;1;16;25;31;39;38;40;68;62;59;59;64;66;61;56;44;41;27;19;24
9;11261;St.Gallen Stadt Ob/Teufen. neu;02.01.2018;Dienstag;2;9;9;4;6;7;10;23;53;55;74;80;139;105;131;144;166;191;193;159;113;63;53;50;31
10;11261;St.Gallen Stadt Ob/Teufen. neu;02.01.2018;Dienstag;3;0;0;0;0;0;0;2;5;9;6;2;3;5;8;5;8;9;5;3;3;4;2;1;1
11;11261;St.Gallen Stadt Ob/Teufen. neu;02.01.2018;Dienstag;4;20;8;4;4;12;21;91;153;146;149;192;198;187;244;241;203;199;185;138;89;69;52;51;36
12;11261;St.Gallen Stadt Ob/Teufen. neu;02.01.2018;Dienstag;5;22;8;9;9;27;70;215;214;237;327;348;347;339;462;475;398;385;359;282;189;137;120;79;47
13;11261;St.Gallen Stadt Ob/Teufen. neu;02.01.2018;Dienstag;6;26;16;6;4;9;28;88;165;136;209;238;360;351;357;380;428;539;539;429;319;221;155;139;74
14;11261;St.Gallen Stadt Ob/Teufen. neu;02.01.2018;Dienstag;7;8;5;2;3;8;3;21;51;38;57;58;71;49;72;77;64;68;52;44;29;21;23;13;12
15;11261;St.Gallen Stadt Ob/Teufen. neu;02.01.2018;Dienstag;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;11261;St.Gallen Stadt Ob/Teufen. neu;03.01.2018;Mittwoch;1;13;0;6;3;4;20;34;53;45;57;61;89;63;73;70;79;71;92;66;57;44;37;28;17
17;11261;St.Gallen Stadt Ob/Teufen. neu;03.01.2018;Mittwoch;2;12;7;3;8;4;14;31;88;78;105;115;160;151;131;131;119;195;295;219;139;96;73;79;38
18;11261;St.Gallen Stadt Ob/Teufen. neu;03.01.2018;Mittwoch;3;0;0;0;0;0;4;2;12;8;6;8;10;5;10;11;11;6;8;9;7;1;3;2;2
19;11261;St.Gallen Stadt Ob/Teufen. neu;03.01.2018;Mittwoch;4;16;8;5;7;11;49;226;417;287;231;232;207;180;242;226;220;205;222;173;120;62;50;53;38
20;11261;St.Gallen Stadt Ob/Teufen. neu;03.01.2018;Mittwoch;5;12;15;8;20;58;116;377;464;354;357;364;338;321;387;414;365;386;386;301;221;138;104;80;49
21;11261;St.Gallen Stadt Ob/Teufen. neu;03.01.2018;Mittwoch;6;49;14;11;9;29;48;188;305;238;256;284;342;355;347;354;425;535;712;526;361;224;162;143;72
22;11261;St.Gallen Stadt Ob/Teufen. neu;03.01.2018;Mittwoch;7;4;3;3;4;5;18;85;189;132;74;85;80;64;79;74;75;83;71;52;37;21;19;12;9
23;11261;St.Gallen Stadt Ob/Teufen. neu;03.01.2018;Mittwoch;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;11261;St.Gallen Stadt Ob/Teufen. neu;04.01.2018;Donnerstag;1;16;5;2;2;1;21;32;45;46;54;77;88;64;72;62;70;86;81;61;59;57;31;28;18
25;11261;St.Gallen Stadt Ob/Teufen. neu;04.01.2018;Donnerstag;2;19;11;4;5;8;18;38;74;79;91;119;150;141;123;166;171;214;264;232;145;111;106;110;63
26;11261;St.Gallen Stadt Ob/Teufen. neu;04.01.2018;Donnerstag;3;2;1;0;0;0;2;0;9;9;7;5;11;7;10;9;10;9;13;1;6;8;4;3;1
27;11261;St.Gallen Stadt Ob/Teufen. neu;04.01.2018;Donnerstag;4;17;7;7;9;10;54;227;456;321;272;214;231;211;273;261;211;223;238;212;140;74;63;44;43
28;11261;St.Gallen Stadt Ob/Teufen. neu;04.01.2018;Donnerstag;5;26;15;5;20;54;110;403;491;393;419;380;401;385;502;489;394;393;397;334;244;149;121;112;64
29;11261;St.Gallen Stadt Ob/Teufen. neu;04.01.2018;Donnerstag;6;33;11;15;11;21;47;165;333;280;282;344;409;383;393;402;431;643;658;563;377;265;227;197;90
30;11261;St.Gallen Stadt Ob/Teufen. neu;04.01.2018;Donnerstag;7;7;3;1;3;2;23;77;194;134;100;82;80;77;98;104;64;80;87;70;35;27;23;13;14
31;11261;St.Gallen Stadt Ob/Teufen. neu;04.01.2018;Donnerstag;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;11261;St.Gallen Stadt Ob/Teufen. neu;05.01.2018;Freitag;1;15;7;3;5;2;23;31;51;53;53;70;85;64;74;82;74;81;104;74;59;48;27;27;25
33;11261;St.Gallen Stadt Ob/Teufen. neu;05.01.2018;Freitag;2;26;14;6;7;10;15;34;84;81;104;147;175;140;145;148;184;235;268;242;130;86;75;95;69
34;11261;St.Gallen Stadt Ob/Teufen. neu;05.01.2018;Freitag;3;0;0;0;0;0;3;2;6;6;13;6;11;12;5;5;10;9;13;4;6;3;4;3;3
35;11261;St.Gallen Stadt Ob/Teufen. neu;05.01.2018;Freitag;4;26;11;6;17;14;52;206;423;324;267;228;229;205;269;260;250;266;234;161;149;111;99;70;56
36;11261;St.Gallen Stadt Ob/Teufen. neu;05.01.2018;Freitag;5;24;15;8;21;56;111;352;431;384;406;373;396;400;479;503;461;452;443;357;290;182;115;124;137
37;11261;St.Gallen Stadt Ob/Teufen. neu;05.01.2018;Freitag;6;45;27;17;7;25;41;165;319;274;251;362;440;389;467;476;545;644;687;532;409;226;155;207;173
38;11261;St.Gallen Stadt Ob/Teufen. neu;05.01.2018;Freitag;7;5;5;4;7;1;18;67;188;125;90;71;90;60;88;87;83;98;87;43;49;31;35;20;19
39;11261;St.Gallen Stadt Ob/Teufen. neu;05.01.2018;Freitag;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40;11261;St.Gallen Stadt Ob/Teufen. neu;06.01.2018;Samstag;1;28;17;16;9;7;15;19;18;23;44;52;62;48;55;56;71;60;80;40;31;31;32;28;33
41;11261;St.Gallen Stadt Ob/Teufen. neu;06.01.2018;Samstag;2;49;62;41;27;23;9;24;42;66;86;144;206;192;157;183;161;247;196;100;71;67;73;88;65
42;11261;St.Gallen Stadt Ob/Teufen. neu;06.01.2018;Samstag;3;0;2;0;0;1;0;1;6;3;0;4;3;3;5;6;8;4;1;1;5;2;3;2;1
43;11261;St.Gallen Stadt Ob/Teufen. neu;06.01.2018;Samstag;4;44;38;23;26;11;25;47;80;172;240;266;213;215;233;245;234;206;170;147;112;98;96;69;61
44;11261;St.Gallen Stadt Ob/Teufen. neu;06.01.2018;Samstag;5;74;49;31;19;27;37;108;169;290;353;431;412;423;429;488;422;432;451;321;199;161;222;148;121
45;11261;St.Gallen Stadt Ob/Teufen. neu;06.01.2018;Samstag;6;90;67;28;30;31;35;58;96;152;236;358;475;496;447;417;454;515;571;402;244;187;162;151;148
46;11261;St.Gallen Stadt Ob/Teufen. neu;06.01.2018;Samstag;7;10;10;3;5;2;4;15;24;49;69;70;55;67;63;73;65;57;53;36;34;25;28;22;15
47;11261;St.Gallen Stadt Ob/Teufen. neu;06.01.2018;Samstag;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
