LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
15;10911;St.Gallen Stadt Oberstr. 75;27.08.2018;Montag;2;12;5;6;9;13;50;173;330;273;189;225;250;241;258;250;261;365;522;353;170;132;105;68;40
16;10911;St.Gallen Stadt Oberstr. 75;28.08.2018;Dienstag;1;17;10;16;9;19;69;241;287;250;195;186;225;217;209;187;190;275;342;293;178;123;107;70;50
17;10911;St.Gallen Stadt Oberstr. 75;28.08.2018;Dienstag;2;18;6;11;10;18;47;187;330;270;209;246;272;229;259;226;255;371;465;317;183;145;118;81;36
18;10911;St.Gallen Stadt Oberstr. 75;29.08.2018;Mittwoch;1;11;11;8;13;19;66;260;276;206;182;182;239;203;257;225;240;309;414;302;182;126;110;73;37
19;10911;St.Gallen Stadt Oberstr. 75;29.08.2018;Mittwoch;2;19;10;7;10;19;43;178;324;244;230;231;272;217;260;250;289;360;492;343;197;140;114;66;43
20;10911;St.Gallen Stadt Oberstr. 75;30.08.2018;Donnerstag;1;19;12;9;11;20;73;241;288;273;182;174;243;208;222;207;232;297;363;247;174;120;106;80;40
21;10911;St.Gallen Stadt Oberstr. 75;30.08.2018;Donnerstag;2;23;4;6;9;20;52;189;325;270;220;218;261;238;229;240;283;353;519;344;207;81;115;108;36
22;10911;St.Gallen Stadt Oberstr. 75;31.08.2018;Freitag;1;25;17;10;12;21;74;224;272;257;208;236;226;192;270;261;261;274;337;267;166;122;108;97;71
23;10911;St.Gallen Stadt Oberstr. 75;31.08.2018;Freitag;2;23;12;10;7;24;45;141;311;302;209;266;283;237;268;295;325;391;426;340;212;135;107;96;70
24;10911;St.Gallen Stadt Oberstr. 75;01.09.2018;Samstag;1;65;54;34;30;20;26;55;78;133;195;219;221;212;225;185;182;158;157;125;139;93;97;81;1
25;10911;St.Gallen Stadt Oberstr. 75;01.09.2018;Samstag;2;50;41;30;28;25;35;47;102;147;168;231;252;230;230;249;212;218;173;173;114;89;83;71;49
26;10911;St.Gallen Stadt Oberstr. 75;02.09.2018;Sonntag;1;49;43;35;21;22;23;20;27;43;83;107;108;132;124;143;150;176;164;149;118;86;64;47;27
27;10911;St.Gallen Stadt Oberstr. 75;02.09.2018;Sonntag;2;41;41;24;27;17;17;31;26;51;105;125;138;160;152;160;154;176;161;164;117;99;59;39;30
28;10913;St.Gallen Stadt Turnerstr. 30;20.08.2018;Montag;1;6;2;2;5;3;29;129;233;128;128;118;142;146;148;161;164;220;240;218;138;94;91;65;25
29;10913;St.Gallen Stadt Turnerstr. 30;20.08.2018;Montag;2;4;0;1;4;5;28;114;175;116;62;98;139;120;143;130;133;223;290;172;85;83;67;34;17
30;10913;St.Gallen Stadt Turnerstr. 30;21.08.2018;Dienstag;1;12;7;3;9;18;42;155;180;120;96;106;118;84;117;102;117;129;151;137;98;71;60;35;17
31;10913;St.Gallen Stadt Turnerstr. 30;21.08.2018;Dienstag;2;5;4;1;2;19;42;109;151;88;66;85;119;93;115;83;102;152;207;110;83;61;46;17;9
32;10913;St.Gallen Stadt Turnerstr. 30;22.08.2018;Mittwoch;1;9;3;1;8;8;16;97;147;95;87;100;108;87;99;109;103;123;131;117;91;75;59;37;11
33;10913;St.Gallen Stadt Turnerstr. 30;22.08.2018;Mittwoch;2;3;6;1;4;10;23;87;126;85;97;82;118;87;93;83;91;142;189;86;55;50;51;24;11
34;10913;St.Gallen Stadt Turnerstr. 30;23.08.2018;Donnerstag;1;11;2;3;3;7;17;99;137;96;74;67;102;93;103;98;99;117;160;112;74;46;55;39;24
35;10913;St.Gallen Stadt Turnerstr. 30;23.08.2018;Donnerstag;2;5;3;1;2;7;22;85;129;89;70;77;101;107;90;87;101;135;223;102;55;43;34;22;15
36;10913;St.Gallen Stadt Turnerstr. 30;24.08.2018;Freitag;1;8;3;2;2;8;21;97;131;106;75;100;98;83;114;138;134;143;159;107;86;56;55;29;38
37;10913;St.Gallen Stadt Turnerstr. 30;24.08.2018;Freitag;2;7;4;3;2;11;23;81;128;85;76;86;109;97;109;105;117;203;179;105;72;56;52;17;23
38;10913;St.Gallen Stadt Turnerstr. 30;25.08.2018;Samstag;1;21;11;8;13;7;14;18;26;76;77;97;113;95;115;121;114;123;72;55;48;43;42;37;31
39;10913;St.Gallen Stadt Turnerstr. 30;25.08.2018;Samstag;2;9;12;6;4;8;10;20;31;54;75;101;113;103;93;95;82;89;68;44;41;36;27;30;27
40;10913;St.Gallen Stadt Turnerstr. 30;26.08.2018;Sonntag;1;21;20;5;3;7;8;13;12;14;27;36;51;49;44;57;53;54;81;83;73;46;42;28;11
41;10913;St.Gallen Stadt Turnerstr. 30;26.08.2018;Sonntag;2;14;9;4;2;3;7;11;14;16;42;55;50;52;55;53;49;42;47;59;42;47;38;15;7
42;10913;St.Gallen Stadt Turnerstr. 30;27.08.2018;Montag;1;7;4;0;4;6;13;99;145;116;81;101;94;72;110;78;88;134;154;139;89;62;42;29;13
43;10913;St.Gallen Stadt Turnerstr. 30;27.08.2018;Montag;2;8;1;1;3;10;28;83;137;84;73;89;94;82;86;80;89;146;208;125;59;49;44;19;7
44;10913;St.Gallen Stadt Turnerstr. 30;28.08.2018;Dienstag;1;6;2;5;7;7;27;88;128;106;79;93;110;94;105;110;131;128;164;108;78;66;38;32;28
45;10913;St.Gallen Stadt Turnerstr. 30;28.08.2018;Dienstag;2;6;1;5;5;11;33;68;137;95;70;93;101;91;95;101;87;158;198;104;65;50;28;24;15
46;10913;St.Gallen Stadt Turnerstr. 30;29.08.2018;Mittwoch;1;10;3;0;6;4;24;83;109;96;88;102;98;94;115;93;109;124;133;121;77;60;38;14;17
47;10913;St.Gallen Stadt Turnerstr. 30;29.08.2018;Mittwoch;2;8;1;0;2;8;28;76;117;74;75;84;98;112;103;82;95;139;217;109;59;44;41;19;9
48;10913;St.Gallen Stadt Turnerstr. 30;30.08.2018;Donnerstag;1;12;1;1;6;6;17;81;154;107;69;70;96;72;99;99;104;132;148;126;86;65;50;31;17
49;10913;St.Gallen Stadt Turnerstr. 30;30.08.2018;Donnerstag;2;7;4;2;3;9;25;80;122;85;62;76;106;73;96;75;96;137;203;116;88;56;41;20;8
50;10913;St.Gallen Stadt Turnerstr. 30;31.08.2018;Freitag;1;10;2;2;6;7;20;78;136;107;76;96;98;91;91;93;100;118;124;117;71;61;51;45;22
51;10913;St.Gallen Stadt Turnerstr. 30;31.08.2018;Freitag;2;5;2;2;4;8;32;61;129;82;82;95;108;85;89;91;101;167;169;87;54;52;27;33;20
52;10913;St.Gallen Stadt Turnerstr. 30;01.09.2018;Samstag;1;18;14;6;7;5;5;23;26;55;85;89;117;103;136;110;120;112;73;57;47;30;47;31;32
53;10913;St.Gallen Stadt Turnerstr. 30;01.09.2018;Samstag;2;8;9;3;3;5;7;20;41;53;75;86;125;85;109;108;83;84;66;34;43;26;32;22;26
54;10913;St.Gallen Stadt Turnerstr. 30;02.09.2018;Sonntag;1;30;13;8;6;3;7;12;3;8;22;41;42;67;50;54;66;75;63;65;53;40;29;24;14
55;10913;St.Gallen Stadt Turnerstr. 30;02.09.2018;Sonntag;2;14;7;7;4;4;5;11;6;13;36;43;56;47;51;35;52;75;49;54;51;38;15;12;12
